#Parameters = {l_1=1.313647173489; l_2=0.24630884502918; l_3=0.24630884502918; l_4=1.4778530701751; l_5=0.24630884502918; l_6=1.4778530701751; l_7=0.24630884502918; l_8=0.24630884502918; L=3.2; L_min=3.2; Nx=4; Ny=12; a=5.2335643405167; bend_r=0.15; cl1=0.5375; cl2=2.075; cl3=2.0375; cl4=0.3625; cl5=0; cl6=0; cl7=0; cl8=0; cu=0.018; d=1.8; db_l=0.4; db_neck_l=1.536; db_w=1.05; eps_r=3.55; f0=27; f_W=1; f_c=28; fmax=32; fmin=22; gap_x=0.36129502206971; gap_y=0.2; grid_g=0.0027613186815184; grid_l=0.85677230754204; grid_w=0.43313893313808; h1=0.75870462188591; h2=0.25727377777767; line_gap=0.25; m_l=0.76085228097904; m_w=0.42924513420269; mic_w=0.16420589668612; mu_r=1; pitch_x=1.2180673296117; pitch_y=0.4359002518196; rx_slot1=-1.8; rx_slot2=1.8; s_center=0.24630884502918; sigma_cu=58000000; slot_dumbbell_l=0.2; slot_dumbbell_w=0.604; slot_end_r=0.15; slot_l=2.336; slot_w=0.5; tanD=0.0027; total_stack_h=2.1219567993272; total_x=4.5109742963773; total_y=5.2280417031537; ttdA_x0=-1.8; ttdA_x1=-2.3375; ttdA_x2=-2.3375; ttdA_x3=-0.3; ttdA_x4=-0.3; ttdA_y0=0; ttdA_y1=0; ttdA_y2=-2.075; ttdA_y3=-2.075; ttdA_y4=-1.7125; ttdA_z=1.0609783996636; ttd_w=0.16420589668612; ttd_x1=-1.8; ttd_x2=-1.8; ttd_x3=0.275; ttd_x4=0.275; ttd_x5=-0.0875; ttd_xc=-1.8; ttd_y1=-1.168; ttd_y2=-0.6305; ttd_y3=-0.6305; ttd_y4=1.407; ttd_y5=1.407; ttd_yc=0; ttd_zmax=1.0699783996636; ttd_zmid=1.0609783996636; ttd_zmin=1.0519783996636; tx_Nx=12; tx_Ny=4; tx_gap_y=0.36129502206971; tx_pitch_x=0.4359002518196; tx_pitch_y=1.2180673296117; tx_slot1=-1.8; tx_slot2=1.8; x_last_max=2.4361346592235; x_start=-2.4361346592235; y_start=-2.6140208515768; z_L1=0; z_L10=2.1219567993272; z_L2=0.018; z_L3=0.77670462188591; z_L4=0.79470462188591; z_L5=1.0519783996636; z_L6=1.0699783996636; z_L7=1.3272521774413; z_L8=1.3452521774413; z_L9=2.1039567993272; z_air_bot=-3; z_air_top=5.1219567993272}
#"Frequency / GHz"	"SZmax(1),Zmin(2) (7) [Magnitude / dB]"
#---------------------------------------------------------
27.000000000000	-1.8150626859624
27.002000000000	-1.8083493413117
27.004000000000	-1.8016528845533
27.006000000000	-1.7949734029325
27.008000000000	-1.7883109832102
27.010000000000	-1.7816657116571
27.012000000000	-1.7750376740492
27.014000000000	-1.7684269556617
27.016000000000	-1.7618336412644
27.018000000000	-1.7552578151162
27.020000000000	-1.7486995609598
27.022000000000	-1.7421589620167
27.024000000000	-1.7356361009817
27.026000000000	-1.7291310600183
27.028000000000	-1.7226439207528
27.030000000000	-1.7161747642700
27.032000000000	-1.7097236711075
27.034000000000	-1.7032907212507
27.036000000000	-1.6968759941281
27.038000000000	-1.6904795686058
27.040000000000	-1.6841015229829
27.042000000000	-1.6777419349862
27.044000000000	-1.6714008817656
27.046000000000	-1.6650784398888
27.048000000000	-1.6587746853365
27.050000000000	-1.6524896934977
27.052000000000	-1.6462235391647
27.054000000000	-1.6399762965284
27.056000000000	-1.6337480391732
27.058000000000	-1.6275388400728
27.060000000000	-1.6213487715850
27.062000000000	-1.6151779054471
27.064000000000	-1.6090263127714
27.066000000000	-1.6028940640405
27.068000000000	-1.5967812291026
27.070000000000	-1.5906878771671
27.072000000000	-1.5846140768001
27.074000000000	-1.5785598959196
27.076000000000	-1.5725254017915
27.078000000000	-1.5665106610249
27.080000000000	-1.5605157395678
27.082000000000	-1.5545407027027
27.084000000000	-1.5485856150426
27.086000000000	-1.5426505405263
27.088000000000	-1.5367355424144
27.090000000000	-1.5308406832854
27.092000000000	-1.5249660250312
27.094000000000	-1.5191116288531
27.096000000000	-1.5132775552577
27.098000000000	-1.5074638640533
27.100000000000	-1.5016706143454
27.102000000000	-1.4958978645331
27.104000000000	-1.4901456723054
27.106000000000	-1.4844140946370
27.108000000000	-1.4787031877848
27.110000000000	-1.4730130072839
27.112000000000	-1.4673436079446
27.114000000000	-1.4616950438478
27.116000000000	-1.4560673683425
27.118000000000	-1.4504606340414
27.120000000000	-1.4448748928179
27.122000000000	-1.4393101958025
27.124000000000	-1.4337665933798
27.126000000000	-1.4282441351846
27.128000000000	-1.4227428700991
27.130000000000	-1.4172628462498
27.132000000000	-1.4118041110038
27.134000000000	-1.4063667109662
27.136000000000	-1.4009506919770
27.138000000000	-1.3955560991080
27.140000000000	-1.3901829766599
27.142000000000	-1.3848313681596
27.144000000000	-1.3795013163572
27.146000000000	-1.3741928632234
27.148000000000	-1.3689060499469
27.150000000000	-1.3636409169314
27.152000000000	-1.3583975037935
27.154000000000	-1.3531758493600
27.156000000000	-1.3479759916655
